id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,unitPrice,discount,finalPrice,rating,stockCode,stockStatus
17213,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Purple Sunglasses,http://assets.myntassets.com/v1/images/style/properties/c8301cac800ab5198ef158971d74f96e_images.jpg,3706,30,2594.2,3.3,17213DQA,In Stock
17375,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/2e277320734da0cea12fafae7e2a24fc_images.jpg,2944,20,2355.2,2.1,17375TFK,In Stock
17361,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/4fd2e06317cc8428cf27a0da19aa286a_images.jpg,3556,9,3235.96,4.7,17361IJS,In Stock
11207,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Men Grand Victory Black With Leather Strap Black Watches,http://assets.myntassets.com/v1/images/style/properties/02676a098fac793471f46f8b26f19c09_images.jpg,4245,14,3650.7,3.3,11207UOC,In Stock
17377,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/c578a997d79f9a1232f12e1b7fa890f5_images.jpg,1443,7,1341.99,3.4,17377BEQ,Out of Stock
45133,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watches (A358) MTP-1235D-7ADF,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Silver-Dial-Watch_c9b56e4dc06c3d1f308070411cdae9d4_images.jpg,3318,17,2753.94,2.4,45133RHR,In Stock
37305,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Youth Series Men Analog-Digital Watch AQ-S800W-1BVDFAD168,http://assets.myntassets.com/assets/images/37305/2018/3/2/11519969902600-Casio-Youth-Combination-Men-Black-Analogue-Digital-Watches-AD168-AQ-S800W-1BVDF-3961519969902354-1.jpg,2341,47,1240.73,1.2,37305MLH,In Stock
45257,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Edifice Men Silver Analogue Watches (ED446) EF-131D-7AVDF,http://assets.myntassets.com/assets/images/45257/2018/3/5/11520251173559-Casio-Edifice-Men-Silver-Analogue-Watches-ED446-EF-131D-7AVDF-2951520251173389-1.jpg,3259,34,2150.94,1.1,45257TCL,In Stock
25331,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,CASIO G-Shock Men White Analogue-Digital Watch GA-200-1ADR G361,http://assets.myntassets.com/v1/image/style/properties/25331/Casio-Men-G-Shock-Black-Watch_1_ae68e60b973965fc9e7621474b2a72c1.jpg,4748,49,2421.48,2.7,25331HRM,Out of Stock
17374,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/d4ca8978b01e64da7972c1e49cab00ae_images.jpg,3159,10,2843.1,1.3,17374RBK,In Stock
17215,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Purple Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Funky-Eyewear-Purple-Sunglasses89be706c78fac4c77f55d385231e13ed_images.jpg,2465,21,1947.35,3.4,17215PAH,In Stock
17368,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/a496880dd950edd9a7ed6344521a9f91_images.jpg,2679,49,1366.29,4.5,17368FDG,In Stock
45231,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Analog-Digital Watch AQ-190WD-1AVDFAD160,http://assets.myntassets.com/assets/images/45231/2018/3/5/11520250741531-CASIO-Men-Black-Dial--Digital-Watches-AD160-6521520250741398-1.jpg,4846,23,3731.42,4.5,45231IAT,In Stock
17362,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/5e9907be6df66f752aa943cbdc99a54c_images.jpg,1835,46,990.9,3.6,17362EJS,In Stock
17373,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/6a05657727486ced4bb06e924e63ee59_images.jpg,1957,39,1193.77,1.8,17373NVU,In Stock
45111,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watches (A165) MTP-1191A-7ADF,http://assets.myntassets.com/v1/image/style/properties/45111/Casio-Men-White-Dial-Watch_1_53e919193dd11a480fcc567145670d7b.jpg,4652,50,2326,4.5,45111BWB,In Stock
17369,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/83b099656a8a6ff08a3e2a6c3df3faed_images.jpg,2270,30,1589,4.5,17369AXW,Out of Stock
37317,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO G-Shock Men Black Analogue-Digital Watch AW-590-1ADR G219,http://assets.myntassets.com/assets/images/37317/2018/3/5/11520250279790-Casio-G-Shock-Men-Black-Analogue-Digital-Watches-G219-AW-590-1ADR-7261520250279577-1.jpg,3049,9,2774.59,1.8,37317OOS,In Stock
17378,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/bd7f3eb404d5a09c30a017643a549641_images.jpg,3451,33,2312.17,3.9,17378KCA,In Stock
17455,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watches (A168) MTP-1192A-1ADF,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Analog-Black-Watch_64b9d319462b2b21622c00c05456de9e_images.jpg,3930,41,2318.7,2.1,17455IUQ,In Stock
17372,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/9bd1bdff3cd07a95270ca6433bee504d_images.jpg,2689,24,2043.64,4.2,17372VXC,In Stock
17367,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/cb10b152ee745ee66d998bb1e45cf205_images.jpg,1831,25,1373.25,5,17367VGP,In Stock
17445,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Analogue Watches (BS063) BEM-501L-1AVDF,http://assets.myntassets.com/v1/image/style/properties/17445/Casio-Men-Analog-Black-Watch_1_88f9b05ab892166ce893fddf2ccadb0e.jpg,3016,14,2593.76,1.1,17445NKI,In Stock
17370,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/c7b3e78dd97b4cee0242feebb257a3bd_images.jpg,1215,9,1105.65,4.6,17370IIE,In Stock
45136,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Women White Analogue Watch LTP-1242SG-7ADF(A375),http://assets.myntassets.com/assets/images/45136/2018/3/2/11519970419044-Casio-Enticer-Women-White-Analogue-Watch-A375-8141519970418902-1.jpg,1548,40,928.8,3.5,45136NCN,In Stock
45223,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Vintage Collection Analog-Digital Watch AQ-230A-7DMQAD03,http://assets.myntassets.com/assets/images/45223/2018/3/5/11520250733187-Casio-Vintage-Series-Men-Silver-Analogue-Digital-Watches-AD03-AQ-230A-7DMQ-5721520250733034-1.jpg,4811,10,4329.9,4.9,45223XJS,In Stock
17216,Women,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Green Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Funky-Eyewear-Green-Sunglassesbe6adaa94dc8599e0d581d4e1a83c95b_images.jpg,3287,30,2300.9,2.9,17216VVG,In Stock
17228,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Funky-Eyewear-Black-Sunglassese2da37d0fb27821ac5c59857b3316107_images.jpg,3039,8,2795.88,4.4,17228DFP,In Stock
14862,Women,Accessories,Jewellery,Necklace and Chains,Coffee Brown,Summer,2011,Casual,United Colors of Benetton Women Mettalic Coffee Brown Necklace,http://assets.myntassets.com/v1/images/style/properties/2b72fce7cb5d788711d6b9b5686cfa95_images.jpg,535,43,304.95,1.2,14862TRE,In Stock
17204,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Funky-Eyewear-Brown-Sunglassesda687c917f79a387b50902b42ab92db7_images.jpg,4792,43,2731.44,2.3,17204UMT,In Stock
45222,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Vintage Collection Analog-Digital Watch AQ-230A-7BMQAD02,http://assets.myntassets.com/assets/images/45222/2018/3/2/11519970650757-CASIO-Vintage-Series-Men-White-Dial-Analogue--Digital-Watch-AD02-AQ-230A-7BMQ-3011519970650621-1.jpg,1095,39,667.95,1.3,45222TLY,Out of Stock
17231,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/4040cec1a2e6f2a4b58d7c4d0d8538cc_images.jpg,3746,5,3558.7,4.9,17231OQQ,Out of Stock
17456,Women,Accessories,Watches,Watches,Cream,Winter,2016,Casual,Casio Enticer Women Cream-Coloured Dial Chronograph Watch SH61,http://assets.myntassets.com/assets/images/17456/2017/3/8/11488974035232-Casio-Enticer-Women-Cream-Coloured-Dial-Chronograph-Watch-SH61-7701488974035331-1.jpg,1051,28,756.72,4.3,17456WQD,In Stock
45150,Men,Accessories,Watches,Watches,Silver,Summer,2017,Casual,Casio Enticer Men Silver Analogue Watch MTP-1302D-7A2VDF(A488),http://assets.myntassets.com/assets/images/45150/2018/3/5/11520250679140-Casio-Enticer-Men-Silver-Analogue-Watches-A488-MTP-1302D-7A2VDF-961520250678943-1.jpg,1887,40,1132.2,4.4,45150BLH,In Stock
54885,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012,Casual,Ivory Tag Women Mesh Cluster Turquoise Blue and Cream Necklace,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Mesh-Cluster-Turquoise-Blue-and-Cream-Necklace_c445acc3146125a79dd56afa15508dd6_images.jpg,2131,10,1917.9,4.8,54885HBN,In Stock
45124,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Enticer Men Silver Analogue  Watch MTP-1165A-1C2DF(A261),http://assets.myntassets.com/assets/images/45124/2018/3/2/11519970007160-Casio-Enticer-Men-Silver-Analogue-Watches-A261-MTP-1165A-1C2DF-3461519970006999-1.jpg,3946,45,2170.3,1.3,45124ILB,Out of Stock
17209,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/a1a4a115f04484dc15b519773f4678b0_images.jpg,2627,50,1313.5,2.5,17209VBW,In Stock
17223,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/5e4603afdcbd47ba4cecc9e3f4e02e53_images.jpg,1768,48,919.36,1.3,17223WPN,In Stock
45221,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Vintage Collection Analog-Digital Watch AQ-230A-1DMQAD01,http://assets.myntassets.com/assets/images/45221/2018/3/5/11520250725457-Casio-Vintage-Series-Men-Silver-Analogue-Digital-Watches-AD01-AQ-230A-1DMQ-1811520250725274-1.jpg,4200,35,2730,1.8,45221MOU,In Stock
45149,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1302D-1A2VDF(A487),http://assets.myntassets.com/assets/images/45149/2018/3/5/11520250674019-Casio-Enticer-Men-Silver-Analogue-Watches-A487-MTP-1302D-1A2VDF-9451520250673885-1.jpg,2938,24,2232.88,1.9,45149XLV,Out of Stock
17214,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/b990a35c5db461e5db3bab1cb3357041_images.jpg,3698,28,2662.56,2.9,17214QIM,In Stock
45232,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016,Casual,CASIO YOUTH Men Navy Dial Analogue & Digital Time Watch AD182,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Blue-Dual-Time-Watch_08dc6d72fae530ebe170c09a0fb67256_images.jpg,4113,29,2920.23,2.1,45232DBC,In Stock
17226,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,United Colors of Benetton Women Funky Eyewear Blue Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Funky-Eyewear-Blue-Sunglasses330c153b12a7ad41ff2d7fbfc5571da9_images.jpg,1266,40,759.6,1.4,17226XIS,In Stock
17365,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011,Formal,Arrow Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/8a7739304f3e64910ff72772826d7b6f_images.jpg,4580,25,3435,1.7,17365NEG,In Stock
17379,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011,Formal,Arrow Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/e24ce94998fd4c04ea6720159f44f384_images.jpg,2644,34,1745.04,1.6,17379LLN,In Stock
45169,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1314D-7AVDF(A552),http://assets.myntassets.com/v1/images/style/properties/Casio-Men-White-Dial-Watch_af0c9c375a5a1c362cf04c40b63927a2_images.jpg,4307,28,3101.04,4.9,45169EJH,In Stock
54882,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012,Casual,Ivory Tag Women Metal Charmed Turquoise Blue and Red Necklace,http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Metal-Charmed-Turquoise-Blue-and-Red-Necklace_4df938e34039d1db75445e3b36078da6_images.jpg,3573,48,1857.96,4,54882KIP,In Stock
45120,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1243D-7AVDF(A218),http://assets.myntassets.com/assets/images/45120/2018/3/2/11519969992848-Casio-Enticer-Men-Silver-Analogue-Watches-A218-MTP-1243D-7AVDF-6551519969992658-1.jpg,4169,46,2251.26,4.9,45120UQB,In Stock
45141,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Analogue Watch MTP-1290D-1A1VDF(A413),http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Black-Dial-Watch_c68feb461804e88c46ac5e5d82d015f6_images.jpg,2746,34,1812.36,2.8,45141CRH,In Stock
45292,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO Enticer Women Silver Analogue Watch LTP-1233D-7ADF SH49,http://assets.myntassets.com/assets/images/45292/2018/3/2/11519971045778-Casio-Enticer-Women-Silver-Analogue-Watches-SH49-LTP-1233D-7ADF-5121519971045668-1.jpg,953,26,705.22,2.1,45292SRX,In Stock
45127,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1214A-2AVDF(A343),http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Blue-Dial-Watch_988f1080d4357ee9f1bb836a7b8703ce_images.jpg,2282,32,1551.76,4.2,45127WIP,In Stock
45153,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1303D-7AVDF(A494),http://assets.myntassets.com/assets/images/45153/2017/3/8/11488974527459-Casio-Enticer-Men-Silver-Analogue-Watch-A494-MTP-1303D-7AVDF-5571488974527612-1.jpg,2974,11,2646.86,2.3,45153DJZ,In Stock
37308,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Edifice Men Silver-Toned Analogue & Digital Watch ED240,http://assets.myntassets.com/v1/image/style/properties/37308/Casio-Men-Edifice-Black-Dial-Watch_1_59bba389b536a53d913b31209fcbca20.jpg,3096,39,1888.56,2.2,37308SKP,In Stock
45226,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO YOUTH Women Silver-Toned Analogue & Digital Watch AD111,http://assets.myntassets.com/v1/images/style/properties/Casio-Women-Pink-Dial-Watch_5775b62499e180cba0e869d6c1cca48a_images.jpg,4385,32,2981.8,1.9,45226YIJ,In Stock
45125,Men,Accessories,Watches,Watches,Silver,Summer,2017,Casual,Casio Enticer Men Silver Analogue Watch MTP-1165A-7C2DF(A263),http://assets.myntassets.com/assets/images/45125/2018/3/2/11519970381508-Casio-Enticer-Men-Silver-Analogue-Watches-A263-MTP-1165A-7C2DF-8491519970381367-1.jpg,975,18,799.5,1.5,45125UVR,In Stock
45152,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1303D-1AVDF(A492),http://assets.myntassets.com/assets/images/45152/2018/3/5/11520250687877-Casio-Enticer-Men-Silver-Analogue-Watches-A492-MTP-1303D-1AVDF-5161520250687738-1.jpg,1825,14,1569.5,2,45152VTR,In Stock
45154,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1303D-7BVDF(A495),http://assets.myntassets.com/assets/images/45154/2018/3/2/11519970544836-Casio-Enticer-Men-Silver-Analogue-Watch-A495-MTP-1303D-7BVDF-6391519970544654-1.jpg,3269,20,2615.2,2.4,45154NQL,Out of Stock
45168,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1314D-2AVDF(A551),http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Blue-Dial-Watch_38ae09df16f7e2a1a737d8bab3d98a21_images.jpg,617,20,493.6,3.7,45168JJE,In Stock
37304,Men,Accessories,Watches,Watches,Brown,Summer,2017,Casual,Casio Youth Series Men Analog-Digital Watch AW-80V-5BVDFAD125,http://assets.myntassets.com/assets/images/37304/2015/10/23/11445602203341-Casio-Men-Telememo-Brown-Dial-Watch-6861445602203071-1.jpg,314,35,204.1,1.3,37304FYM,In Stock
19253,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Guess Women Sparkle Box Set Watch With Interchangeable Straps,http://assets.myntassets.com/v1/images/style/properties/13f28805947cc187815e6fcc43d18ea9_images.jpg,816,46,440.64,1.8,19253FDC,In Stock
45289,Women,Accessories,Watches,Watches,Black,Summer,2017,Casual,CASIO Enticer Women Silver Analogue Watch LTP-1165A-1CDF SH18,http://assets.myntassets.com/assets/images/45289/2018/3/2/11519971021646-Casio-Enticer-Women-Silver-Analogue-Watches-SH18-LTP-1165A-1CDF-8231519971021538-1.jpg,4174,29,2963.54,4.2,45289VCU,In Stock
17366,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011,Formal,Arrow Men Formal Blue Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/c3f52e0cf2d4f758ce6b7301d0e63fdb_images.jpg,3467,17,2877.61,1.6,17366VWA,Out of Stock
11179,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Carrera Men Leather strap dial and golden frame Brown Watches,http://assets.myntassets.com/v1/images/style/properties/a36184bea02f108a6bc0f64109405bc4_images.jpg,1025,10,922.5,2.4,11179ITD,Out of Stock
45299,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO SHEEN Women White Dial Chronograph Analogue Watch SX047,http://assets.myntassets.com/v1/images/style/properties/Casio-Women-White-Chronograph-Watch_6a320f698cd34d63e34359cfc8fa6f48_images.jpg,1716,48,892.32,4.5,45299JEV,In Stock
30036,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,SKAGEN DENMARK Women White Mother of Pearl Dial Watch 107SSCS,http://assets.myntassets.com/v1/images/style/properties/201ebfd9ff5eb504b6f32d034536c0a1_images.jpg,3346,13,2911.02,1.6,30036UVE,In Stock
45119,Men,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1243D-2AVDF(A217),http://assets.myntassets.com/assets/images/45119/2018/3/5/11520250294107-Casio-Enticer-Men-Silver-Analogue-Watches-A217-MTP-1243D-2AVDF-8321520250293958-1.jpg,612,49,312.12,1.3,45119LKR,In Stock
17220,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/282bc2e1b6e61fdd4b0cd7a7463f9510_images.jpg,928,40,556.8,2.9,17220GLH,In Stock
45116,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1240D-1ADF(A206),http://assets.myntassets.com/assets/images/45116/2018/3/2/11519969973148-Casio-Enticer-Men-Silver-Analogue-Watches-A206-MTP-1240D-1ADF-3901519969972986-1.jpg,3548,47,1880.44,2.2,45116TLN,In Stock
16784,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2584,http://assets.myntassets.com/v1/images/style/properties/1f80335ae6454d2331886ad0811bf5c8_images.jpg,3008,24,2286.08,3.3,16784IVM,In Stock
19289,Women,Accessories,Watches,Watches,Purple,Fall,2012,Casual,Guess Women Grey Dial Watch with Swarovski Elements W70036L4,http://assets.myntassets.com/v1/images/style/properties/Guess-Women-Party-Girl-Purple-Watch903288e65bb8d0b20028b946f75738a4_images.jpg,875,22,682.5,4.2,19289VJY,In Stock
45108,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Men Black Printed Dial Watch A020 MQ-76-L7A1UL,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Silver-Dial-Watch_fe9ee67995cf3a0293d728902b027b3c_images.jpg,3665,47,1942.45,1.5,45108ZMH,In Stock
17376,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011,Formal,Arrow Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/a4edcb74c310d18cda2fd611ae262bc3_images.jpg,2704,25,2028,3.3,17376JNZ,Out of Stock
45115,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watch MTP-1239D-7ADF(A205),http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Silver-Dial-Watch_8e4b63e4e53fab7d2d49586ad6ddba54_images.jpg,3167,8,2913.64,3,45115VUD,In Stock
16773,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2572,http://assets.myntassets.com/v1/images/style/properties/679c6e24ca54da35431f074d6f2f34a7_images.jpg,2986,37,1881.18,1.6,16773GQW,Out of Stock
6692,Unisex,Accessories,Socks,Socks,White,Summer,2011,Casual,Asics Unisex 2 Pairs 5 Toes SVS White Logo Blue Purple Socks,http://assets.myntassets.com/v1/images/style/properties/7dc4adf9ae8872f0af0af8e9e559e43b_images.jpg,1322,31,912.18,3.5,6692OCV,In Stock
4710,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Chronographic Digital Black Red Watch,http://assets.myntassets.com/v1/images/style/properties/87cca64e7f8d6a7772425018631d1391_images.jpg,4279,11,3808.31,2.1,4710WHT,In Stock
17217,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/5b26188d82da74e7eca6685d8a3bb1d8_images.jpg,1771,10,1593.9,3,17217HXD,In Stock
21359,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Van Heusen Women Brown Printed Oversized Sunglasses VH203-C3,http://assets.myntassets.com/v1/images/style/properties/Van-Heusen-Women-Casual-Sunglasses_87a5fc31cd94a7d332ba27bd80984f20_images.jpg,2343,19,1897.83,1.3,21359LYF,In Stock
16780,Unisex,Accessories,Watches,Watches,Brown,Winter,2016,Casual,ADIDAS Originals Unisex Brown Dial Chronograph Watch ADH2563,http://assets.myntassets.com/v1/images/style/properties/98851ed17b4ffbdd7fecdbbbe86f1a4f_images.jpg,1887,22,1471.86,2.8,16780LJA,In Stock
17230,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/e9900dfea517eede8fe4787560f66e4e_images.jpg,4332,36,2772.48,2.2,17230BNG,In Stock
17219,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/d475e60ee2d4182fa8bac1799205d761_images.jpg,4051,15,3443.35,4.3,17219ZJA,Out of Stock
17364,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011,Formal,Arrow Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/9ec61ec87bae17b37aac71058ecd4e1b_images.jpg,3640,24,2766.4,1.2,17364YVQ,In Stock
17206,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/4dd185fc97b32834ea5db5e28f488a69_images.jpg,3966,28,2855.52,2.7,17206UDH,In Stock
17371,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011,Formal,Arrow Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,http://assets.myntassets.com/v1/images/style/properties/b7a1509a6cc6ad8d0baa61f429bdff65_images.jpg,2526,19,2046.06,2.8,17371VSD,Out of Stock
45130,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Enticer Men Silver Analogue Watch MTP-1216A-1BDF(A355),http://assets.myntassets.com/assets/images/45130/2018/1/23/11516697991979-Casio-Enticer-Men-Silver-Analogue-Watches-A355-MTP-1216A-1BDF-5091516697991888-1.jpg,3114,11,2771.46,3.9,45130SLA,In Stock
16782,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2562,http://assets.myntassets.com/v1/images/style/properties/d748ad9064973e7358771d009205a705_images.jpg,4152,25,3114,3.3,16782CGV,In Stock
